primary_label,filename,duration,clip_start_time,rating
rewlap1,rewlap1/XC439730.ogg,18.181,10,0.0
litegr,litegr/XC412569.ogg,36.336,25,3.5
grnsan,grnsan/XC574783.ogg,53.211,40,3.0
grewar3,grewar3/XC575392.ogg,23.014,5,5.0
grewar3,grewar3/XC455695.ogg,31.512,5,3.0
blrwar1,blrwar1/XC247643.ogg,238.838,85,3.5
blrwar1,blrwar1/XC712873.ogg,655.824,600,5.0
shikra1,shikra1/XC555534.ogg,55.327,30,5.0
comtai1,comtai1/XC540316.ogg,17.293,5,3.5
woosan,woosan/XC587077.ogg,21.624,20,4.5
eurcoo,eurcoo/XC793464.ogg,27.816,15,3.0
wemhar1,wemhar1/XC646164.ogg,18.259,0,4.5
comros,comros/XC328380.ogg,89.496,10,4.5
blrwar1,blrwar1/XC826787.ogg,4670.642,4665,5.0
categr,categr/XC352660.ogg,9.012,5,4.0
greegr,greegr/XC558126.ogg,1255.056,1010,4.5
eurcoo,eurcoo/XC689813.ogg,39.672,35,4.0
hoopoe,hoopoe/XC704170.ogg,42.072,30,4.0
whbwoo2,whbwoo2/XC397769.ogg,146.416,60,4.0
bcnher,bcnher/XC663653.ogg,131.592,10,2.0
brwowl1,brwowl1/XC114849.ogg,34.717,30,4.0
asikoe2,asikoe2/XC735665.ogg,26.018,10,3.5
comior1,comior1/XC192032.ogg,104.673,20,4.0
orihob2,orihob2/XC555705.ogg,73.032,65,3.5
purher1,purher1/XC733410.ogg,70.112,30,4.0
thbwar1,thbwar1/XC857838.ogg,66.301,25,4.0
asikoe2,asikoe2/XC339652.ogg,139.102,90,2.5
junowl1,junowl1/XC818543.ogg,15.568,5,3.0
thbwar1,thbwar1/XC478622.ogg,904.046,665,4.5
whbbul2,whbbul2/XC209005.ogg,13.322,10,3.5
grtdro1,grtdro1/XC490551.ogg,83.976,0,5.0
rocpig,rocpig/XC194176.ogg,41.352,15,2.0
comkin1,comkin1/XC399084.ogg,15.569,15,4.0
blrwar1,blrwar1/XC734348.ogg,74.52,65,4.0
woosan,woosan/XC788053.ogg,5.678,0,3.0
rorpar,rorpar/XC619126.ogg,28.081,0,4.0
comtai1,comtai1/XC834668.ogg,224.544,85,5.0
thbwar1,thbwar1/XC485180.ogg,116.04,45,5.0
houcro1,houcro1/XC777634.ogg,14.864,5,4.0
blrwar1,blrwar1/XC826766.ogg,5964.225,1575,4.0
bcnher,bcnher/XC670178.ogg,38.844,35,3.0
crseag1,crseag1/XC213912.ogg,30.093,5,5.0
eurcoo,eurcoo/XC631343.ogg,83.952,70,4.5
comsan,comsan/XC381328.ogg,62.38,35,3.0
bkrfla1,bkrfla1/XC240264.ogg,45.244,30,2.0
insowl1,insowl1/XC233805.ogg,34.344,30,4.0
laudov1,laudov1/XC712841.ogg,37.041,5,4.5
sohmyn1,sohmyn1/XC744700.ogg,36.216,10,5.0
grecou1,grecou1/XC621005.ogg,19.148,0,3.5
houspa,houspa/XC835060.ogg,61.648,10,5.0
zitcis1,zitcis1/XC572683.ogg,40.516,25,5.0
eurcoo,eurcoo/XC628514.ogg,78.445,75,5.0
lblwar1,lblwar1/XC814096.ogg,92.159,25,4.0
blrwar1,blrwar1/XC478485.ogg,611.997,515,4.0
blnmon1,blnmon1/XC775951.ogg,86.52,10,4.0
woosan,woosan/XC146454.ogg,79.909,10,1.5
blrwar1,blrwar1/XC658145.ogg,451.918,235,3.0
barfly1,barfly1/XC856382.ogg,177.816,105,3.5
asikoe2,asikoe2/XC362845.ogg,21.708,10,3.0
blrwar1,blrwar1/XC770034.ogg,1668.792,1470,5.0
houcro1,houcro1/XC199820.ogg,27.559,15,3.0
grewar3,grewar3/XC574996.ogg,654.915,245,5.0
rossta2,rossta2/XC145125.ogg,150.57,115,5.0
whbwat1,whbwat1/XC756508.ogg,133.008,55,5.0
tibfly3,tibfly3/XC423295.ogg,43.68,40,5.0
lesyel1,lesyel1/XC210581.ogg,122.253,70,5.0
junbab2,junbab2/XC73740.ogg,96.392,70,4.5
categr,categr/XC838624.ogg,222.292,155,4.5
stbkin1,stbkin1/XC516006.ogg,11.136,0,4.0
eurcoo,eurcoo/XC358929.ogg,55.719,20,4.0
blrwar1,blrwar1/XC655232.ogg,42.384,10,5.0
ashdro1,ashdro1/XC293436.ogg,328.673,0,3.5
gyhcaf1,gyhcaf1/XC440109.ogg,29.388,20,4.0
goflea1,goflea1/XC684236.ogg,38.113,25,4.5
grewar3,grewar3/XC808216.ogg,50.568,45,3.5
hoopoe,hoopoe/XC704170.ogg,42.072,25,4.0
bcnher,bcnher/XC541691.ogg,41.482,25,4.0
blrwar1,blrwar1/XC826766.ogg,5964.225,3855,4.0
commoo3,commoo3/XC634637.ogg,11.616,0,5.0
bkwsti,bkwsti/XC743061.ogg,105.504,40,4.5
brnhao1,brnhao1/XC651691.ogg,43.206,0,5.0
labcro1,labcro1/XC626471.ogg,12.356,5,4.5
spoowl1,spoowl1/XC170171.ogg,40.32,40,4.0
zitcis1,zitcis1/XC722428.ogg,20.64,20,4.0
gybpri1,gybpri1/XC453363.ogg,66.037,0,4.5
commyn,commyn/XC519659.ogg,2169.678,855,1.0
zitcis1,zitcis1/XC797410.ogg,38.04,5,4.0
asikoe2,asikoe2/XC812737.ogg,105.382,40,5.0
tibfly3,tibfly3/XC643742.ogg,37.329,25,5.0
grnsan,grnsan/XC301654.ogg,22.282,15,3.0
wemhar1,wemhar1/XC538564.ogg,33.144,15,4.5
grehor1,grehor1/XC453727.ogg,143.386,125,3.5
cregos1,cregos1/XC840476.ogg,203.88,200,5.0
blrwar1,blrwar1/XC135408.ogg,140.408,60,3.0
bcnher,bcnher/XC833398.ogg,28.891,5,4.0
lirplo,lirplo/XC130826.ogg,212.637,160,5.0
commoo3,commoo3/XC628522.ogg,55.144,10,2.0
brnshr,brnshr/XC457010.ogg,78.144,5,2.5
whbwoo2,whbwoo2/XC490560.ogg,108.456,60,5.0
brnhao1,brnhao1/XC823509.ogg,48.222,45,4.0
thbwar1,thbwar1/XC604740.ogg,87.876,70,3.5
comros,comros/XC321388.ogg,11.808,10,4.0
cregos1,cregos1/XC804346.ogg,107.424,40,5.0
blrwar1,blrwar1/XC568493.ogg,998.452,570,5.0
eurcoo,eurcoo/XC715227.ogg,15.699,15,2.0
bladro1,bladro1/XC287243.ogg,86.04,70,4.5
commyn,commyn/XC521180.ogg,287.16,75,4.0
rocpig,rocpig/XC387815.ogg,155.585,65,2.0
litegr,litegr/XC507306.ogg,18.12,10,3.0
eucdov,eucdov/XC370150.ogg,23.693,15,2.5
crseag1,crseag1/XC826945.ogg,86.904,40,5.0
comros,comros/XC546991.ogg,38.504,25,5.0
comior1,comior1/XC730187.ogg,61.464,15,4.0
eurcoo,eurcoo/XC585648.ogg,23.112,5,4.5
rewbul,rewbul/XC758757.ogg,163.584,100,3.5
brnhao1,brnhao1/XC778966.ogg,112.378,80,5.0
blrwar1,blrwar1/XC654475.ogg,422.28,290,4.5
rerswa1,rerswa1/XC732234.ogg,107.208,95,4.5
rorpar,rorpar/XC267021.ogg,111.096,5,5.0
rorpar,rorpar/XC541890.ogg,78.984,20,0.0
woosan,woosan/XC717013.ogg,133.276,70,5.0
grejun2,grejun2/XC306331.ogg,81.11,10,4.0
bkwsti,bkwsti/XC310429.ogg,221.832,190,4.0
blrwar1,blrwar1/XC826790.ogg,1607.758,260,4.0
piekin1,piekin1/XC615881.ogg,76.565,0,2.5
copbar1,copbar1/XC19649.ogg,15.02,5,5.0
plhpar1,plhpar1/XC617637.ogg,24.398,10,5.0
bkwsti,bkwsti/XC788440.ogg,64.6,0,5.0
whbsho3,whbsho3/XC856468.ogg,284.891,230,4.0
kenplo1,kenplo1/XC717259.ogg,68.832,45,3.5
commyn,commyn/XC284831.ogg,57.443,10,2.0
spodov,spodov/XC735035.ogg,33.071,10,3.0
grewar3,grewar3/XC289522.ogg,10.344,5,3.5
blrwar1,blrwar1/XC26902.ogg,324.441,115,4.0
commyn,commyn/XC114909.ogg,41.927,5,3.5
laudov1,laudov1/XC405371.ogg,56.592,30,3.5
barfly1,barfly1/XC856388.ogg,160.131,130,4.0
comsan,comsan/XC686324.ogg,34.142,5,2.0
blrwar1,blrwar1/XC765804.ogg,1927.944,605,5.0
commyn,commyn/XC520058.ogg,1370.906,465,1.0
litgre1,litgre1/XC677254.ogg,24.432,0,5.0
whbwag1,whbwag1/XC267081.ogg,21.96,5,4.0
grecou1,grecou1/XC453348.ogg,148.114,20,4.5
sohmyn1,sohmyn1/XC195264.ogg,152.496,105,0.0
blhori1,blhori1/XC123017.ogg,5.72,5,4.0
comior1,comior1/XC684249.ogg,14.088,10,5.0
pursun4,pursun4/XC779919.ogg,39.408,5,4.0
blrwar1,blrwar1/XC765804.ogg,1927.944,985,5.0
commyn,commyn/XC652901.ogg,21.525,5,5.0
laudov1,laudov1/XC266679.ogg,47.64,15,3.0
zitcis1,zitcis1/XC463137.ogg,57.73,10,4.0
bladro1,bladro1/XC792259.ogg,23.171,0,4.0
grnsan,grnsan/XC482473.ogg,52.776,25,0.0
brcful1,brcful1/XC743677.ogg,64.272,15,5.0
blrwar1,blrwar1/XC148833.ogg,141.949,35,4.0
junbab2,junbab2/XC163136.ogg,83.905,65,5.0
blrwar1,blrwar1/XC377804.ogg,273.816,250,3.5
blhori1,blhori1/XC643938.ogg,26.723,0,5.0
gyhcaf1,gyhcaf1/XC293599.ogg,359.445,35,5.0
houspa,houspa/XC835062.ogg,117.89,60,4.0
yebbab1,yebbab1/XC588850.ogg,57.861,10,5.0
rocpig,rocpig/XC645563.ogg,262.608,215,4.5
grywag,grywag/XC235139.ogg,73.587,70,3.5
bladro1,bladro1/XC330303.ogg,99.317,5,4.0
nutman,nutman/XC614351.ogg,133.056,125,4.5
brnshr,brnshr/XC267578.ogg,222.772,205,4.5
litgre1,litgre1/XC657954.ogg,29.048,25,5.0
hoopoe,hoopoe/XC318439.ogg,502.988,280,4.0
blrwar1,blrwar1/XC568971.ogg,231.456,100,5.0
moipig1,moipig1/XC820819.ogg,43.494,35,4.0
asikoe2,asikoe2/XC568948.ogg,22.805,15,5.0
litgre1,litgre1/XC677256.ogg,10.008,10,5.0
rorpar,rorpar/XC681557.ogg,7.889,5,5.0
whiter2,whiter2/XC660728.ogg,5.067,5,5.0
ashpri1,ashpri1/XC116340.ogg,22.57,0,4.0
litspi1,litspi1/XC730887.ogg,6.048,5,3.0
grewar3,grewar3/XC423127.ogg,160.0,135,4.0
bcnher,bcnher/XC800593.ogg,165.922,90,4.0
litgre1,litgre1/XC579361.ogg,80.568,15,3.0
commyn,commyn/XC546947.ogg,2156.208,960,4.5
brwowl1,brwowl1/XC355111.ogg,152.529,115,5.0
comtai1,comtai1/XC304226.ogg,45.048,20,3.5
whrmun,whrmun/XC151343.ogg,8.255,0,3.0
insbab1,insbab1/XC196963.ogg,15.216,15,4.0
blrwar1,blrwar1/XC826057.ogg,3866.016,1890,5.0
graher1,graher1/XC261380.ogg,174.237,105,4.5
labcro1,labcro1/XC332822.ogg,48.96,10,5.0
labcro1,labcro1/XC302723.ogg,56.832,15,5.0
thbwar1,thbwar1/XC340011.ogg,53.107,50,5.0
rewlap1,rewlap1/XC405306.ogg,30.12,5,4.5
comgre,comgre/XC666314.ogg,148.032,120,4.5
gyhcaf1,gyhcaf1/XC279179.ogg,36.384,15,3.5
hoopoe,hoopoe/XC724610.ogg,39.68,0,5.0
brwowl1,brwowl1/XC510520.ogg,28.056,25,3.0
blrwar1,blrwar1/XC376442.ogg,139.024,95,4.0
rorpar,rorpar/XC495558.ogg,13.531,10,4.0
putbab1,putbab1/XC465692.ogg,60.864,60,0.0
commoo3,commoo3/XC296278.ogg,46.002,40,3.0
woosan,woosan/XC557254.ogg,13.035,10,4.5
eucdov,eucdov/XC789780.ogg,10.162,0,5.0
brnhao1,brnhao1/XC347907.ogg,102.426,5,4.0
zitcis1,zitcis1/XC341141.ogg,173.479,125,4.0
commyn,commyn/XC203346.ogg,216.085,185,4.0
hoopoe,hoopoe/XC543787.ogg,36.754,20,2.5
blrwar1,blrwar1/XC825876.ogg,1706.788,275,3.5
hoopoe,hoopoe/XC727065.ogg,261.068,70,3.5
comros,comros/XC318225.ogg,90.514,5,4.5
rewbul,rewbul/XC582598.ogg,51.173,45,5.0
thbwar1,thbwar1/XC117059.ogg,29.518,15,4.0
whtkin2,whtkin2/XC615560.ogg,87.092,5,2.5
graher1,graher1/XC806128.ogg,32.808,25,3.5
blnmon1,blnmon1/XC785892.ogg,98.952,0,5.0
compea,compea/XC507743.ogg,150.674,110,4.0
commyn,commyn/XC520058.ogg,1370.906,65,1.0
placuc3,placuc3/XC572950.ogg,156.029,15,5.0
grejun2,grejun2/XC574335.ogg,86.439,75,5.0
rorpar,rorpar/XC521695.ogg,13.976,10,4.5
brcful1,brcful1/XC844288.ogg,144.091,90,3.5
whbbul2,whbbul2/XC276713.ogg,26.697,25,3.0
chbeat1,chbeat1/XC819736.ogg,32.653,5,4.0
putbab1,putbab1/XC607034.ogg,84.888,20,4.0
barswa,barswa/XC321212.ogg,166.975,75,5.0
bcnher,bcnher/XC636236.ogg,265.352,60,4.0
blrwar1,blrwar1/XC657910.ogg,88.32,20,2.5
rocpig,rocpig/XC829903.ogg,30.197,15,4.0
whbwag1,whbwag1/XC407456.ogg,53.394,10,3.5
grecou1,grecou1/XC174976.ogg,17.554,5,4.0
putbab1,putbab1/XC665580.ogg,45.819,45,3.5
graher1,graher1/XC418735.ogg,627.069,470,4.0
litgre1,litgre1/XC471768.ogg,251.925,75,5.0
ruftre2,ruftre2/XC430289.ogg,31.947,25,3.0
barswa,barswa/XC361228.ogg,125.466,5,3.0
vehpar1,vehpar1/XC497098.ogg,102.452,50,4.5
grnsan,grnsan/XC635674.ogg,149.472,15,4.5
litegr,litegr/XC333987.ogg,7.131,0,4.0
hoopoe,hoopoe/XC627443.ogg,145.868,50,5.0
inbrob1,inbrob1/XC646897.ogg,31.687,20,4.5
grewar3,grewar3/XC806047.ogg,1955.52,1515,3.0
labcro1,labcro1/XC195058.ogg,47.256,30,5.0
grecou1,grecou1/XC210460.ogg,45.401,15,2.5
blrwar1,blrwar1/XC560255.ogg,348.761,200,5.0
eucdov,eucdov/XC630649.ogg,20.636,5,4.5
bkwsti,bkwsti/XC175410.ogg,110.106,35,1.5
bkwsti,bkwsti/XC718551.ogg,24.192,0,4.0
litgre1,litgre1/XC579854.ogg,25.025,15,5.0
blrwar1,blrwar1/XC568295.ogg,638.615,485,3.0
blnmon1,blnmon1/XC497016.ogg,43.584,25,4.5
wemhar1,wemhar1/XC638179.ogg,56.64,25,3.0
comkin1,comkin1/XC511641.ogg,206.952,95,4.5
crseag1,crseag1/XC797747.ogg,102.384,75,4.5
gloibi,gloibi/XC292205.ogg,194.377,45,4.5
grejun2,grejun2/XC216654.ogg,102.217,90,4.0
bcnher,bcnher/XC795607.ogg,30.138,30,3.0
blrwar1,blrwar1/XC814045.ogg,142.379,80,4.5
barswa,barswa/XC676613.ogg,8.712,0,4.0
houspa,houspa/XC326675.ogg,871.34,85,2.5
eucdov,eucdov/XC743811.ogg,92.328,45,4.5
copbar1,copbar1/XC164345.ogg,32.064,15,4.0
houspa,houspa/XC508461.ogg,31.06,15,5.0
blrwar1,blrwar1/XC113345.ogg,159.84,25,5.0
lirplo,lirplo/XC544186.ogg,27.689,0,4.0
aspswi1,aspswi1/XC791256.ogg,14.733,5,3.5
goflea1,goflea1/XC684240.ogg,28.369,15,5.0
piebus1,piebus1/XC856056.ogg,101.52,100,1.0
whbwat1,whbwat1/XC783854.ogg,33.369,5,3.0
ashpri1,ashpri1/XC116341.ogg,23.876,5,4.0
hoopoe,hoopoe/XC802070.ogg,37.225,15,4.0
crbsun2,crbsun2/XC761901.ogg,190.488,65,5.0
brcful1,brcful1/XC349434.ogg,124.848,80,5.0
barswa,barswa/XC484700.ogg,127.896,15,4.5
woosan,woosan/XC647847.ogg,11.702,10,5.0
graher1,graher1/XC697765.ogg,6.888,0,3.5
grecou1,grecou1/XC453348.ogg,148.114,90,4.5
blrwar1,blrwar1/XC659536.ogg,422.739,420,4.5
asikoe2,asikoe2/XC809041.ogg,42.844,40,4.0
eurcoo,eurcoo/XC134787.ogg,16.013,10,3.0
blrwar1,blrwar1/XC571560.ogg,1816.152,1035,4.0
bkwsti,bkwsti/XC338800.ogg,526.367,320,0.0
lblwar1,lblwar1/XC453492.ogg,38.4,5,3.5
grnwar1,grnwar1/XC736630.ogg,66.586,20,3.0
piekin1,piekin1/XC615763.ogg,62.093,55,2.5
blrwar1,blrwar1/XC826790.ogg,1607.758,1000,4.0
graher1,graher1/XC349532.ogg,347.037,145,4.5
grewar3,grewar3/XC206317.ogg,71.34,20,2.0
grtdro1,grtdro1/XC150642.ogg,29.1,5,4.0
litegr,litegr/XC734482.ogg,49.152,5,4.0
blrwar1,blrwar1/XC249229.ogg,630.282,255,3.5
houspa,houspa/XC326674.ogg,871.34,430,2.5
blhori1,blhori1/XC820723.ogg,53.112,25,1.5
graher1,graher1/XC487201.ogg,11.886,5,0.0
rufwoo2,rufwoo2/XC646643.ogg,75.672,15,5.0
blrwar1,blrwar1/XC826790.ogg,1607.758,1210,4.0
rerswa1,rerswa1/XC390260.ogg,247.118,225,4.0
grywag,grywag/XC575684.ogg,46.785,30,4.0
bkrfla1,bkrfla1/XC612026.ogg,9.221,5,5.0
grnwar1,grnwar1/XC207728.ogg,3.762,0,4.0
eaywag1,eaywag1/XC490465.ogg,10.109,10,4.0
cregos1,cregos1/XC171627.ogg,27.011,0,3.0
hoopoe,hoopoe/XC318437.ogg,855.954,745,4.0
litgre1,litgre1/XC797718.ogg,10.392,10,4.0
eucdov,eucdov/XC114079.ogg,6.648,0,3.5
purher1,purher1/XC793708.ogg,37.163,20,3.0
kenplo1,kenplo1/XC185273.ogg,14.002,10,4.5
zitcis1,zitcis1/XC598045.ogg,14.629,0,4.0
wemhar1,wemhar1/XC620269.ogg,91.063,10,2.5
grecou1,grecou1/XC728479.ogg,29.904,25,1.0
litspi1,litspi1/XC705583.ogg,64.131,30,5.0
putbab1,putbab1/XC465693.ogg,68.496,25,0.0
copbar1,copbar1/XC842013.ogg,86.479,35,3.5
crseag1,crseag1/XC338049.ogg,113.304,5,3.5
bkskit1,bkskit1/XC351387.ogg,89.208,25,0.0
malpar1,malpar1/XC499664.ogg,31.347,0,5.0
blrwar1,blrwar1/XC656466.ogg,62.112,45,5.0
comsan,comsan/XC422063.ogg,75.264,30,3.5
bladro1,bladro1/XC208795.ogg,106.893,65,4.0
blrwar1,blrwar1/XC560255.ogg,348.761,270,5.0
blrwar1,blrwar1/XC252742.ogg,319.944,260,4.0
blnmon1,blnmon1/XC569942.ogg,107.676,90,4.0
woosan,woosan/XC642689.ogg,197.904,125,4.0
lirplo,lirplo/XC784842.ogg,38.628,5,4.0
comkin1,comkin1/XC511673.ogg,98.304,0,5.0
eucdov,eucdov/XC668870.ogg,1144.555,620,1.0
barswa,barswa/XC361230.ogg,45.61,35,2.0
blrwar1,blrwar1/XC563337.ogg,2804.208,1405,3.5
bkwsti,bkwsti/XC301626.ogg,714.188,175,4.0
woosan,woosan/XC829050.ogg,136.723,60,4.0
comgre,comgre/XC616055.ogg,84.088,65,3.5
comgre,comgre/XC796155.ogg,142.818,65,4.0
blrwar1,blrwar1/XC826779.ogg,889.678,725,5.0
rorpar,rorpar/XC770082.ogg,418.608,185,5.0
grywag,grywag/XC421778.ogg,192.912,140,3.5
blakit1,blakit1/XC695515.ogg,40.124,15,3.5
whbwat1,whbwat1/XC365727.ogg,592.584,70,3.5
rufwoo2,rufwoo2/XC416945.ogg,30.066,15,3.0
houcro1,houcro1/XC665874.ogg,16.632,15,4.0
grewar3,grewar3/XC342543.ogg,9.326,0,3.0
grewar3,grewar3/XC191259.ogg,91.141,0,4.0
grnsan,grnsan/XC385096.ogg,6.6,0,3.5
rewbul,rewbul/XC838782.ogg,142.032,45,5.0
woosan,woosan/XC381829.ogg,24.007,10,5.0
blrwar1,blrwar1/XC765804.ogg,1927.944,650,5.0
ruftre2,ruftre2/XC214230.ogg,24.288,10,5.0
blrwar1,blrwar1/XC659536.ogg,422.739,50,4.5
eaywag1,eaywag1/XC642035.ogg,168.096,35,4.0
comior1,comior1/XC735664.ogg,22.491,15,4.0
bladro1,bladro1/XC505290.ogg,89.814,50,4.5
houspa,houspa/XC326670.ogg,870.008,210,2.5
bladro1,bladro1/XC754307.ogg,17.0,0,4.5
brwowl1,brwowl1/XC179449.ogg,100.127,65,4.0
zitcis1,zitcis1/XC639178.ogg,84.532,70,3.5
comros,comros/XC395989.ogg,71.654,0,4.0
bcnher,bcnher/XC800981.ogg,103.602,30,4.5
comior1,comior1/XC190966.ogg,27.696,15,5.0
ashpri1,ashpri1/XC453353.ogg,128.574,125,4.5
commyn,commyn/XC203342.ogg,154.593,115,4.0
crseag1,crseag1/XC453720.ogg,85.603,45,3.0
grtdro1,grtdro1/XC397773.ogg,23.64,10,4.0
grehor1,grehor1/XC453727.ogg,143.386,5,3.5
bkwsti,bkwsti/XC301626.ogg,714.188,100,4.0
houspa,houspa/XC807213.ogg,852.035,170,4.0
grewar3,grewar3/XC431695.ogg,26.07,25,2.5
commyn,commyn/XC519762.ogg,439.719,110,1.0
comtai1,comtai1/XC666036.ogg,40.699,15,1.5
blrwar1,blrwar1/XC567219.ogg,321.228,65,3.5
rorpar,rorpar/XC209713.ogg,17.319,0,3.0
bcnher,bcnher/XC565096.ogg,165.564,100,3.0
comgre,comgre/XC733165.ogg,103.862,95,3.5
sbeowl1,sbeowl1/XC607716.ogg,58.566,10,3.0
comkin1,comkin1/XC840480.ogg,39.758,20,4.0
piebus1,piebus1/XC497083.ogg,67.918,5,5.0
ashdro1,ashdro1/XC329165.ogg,183.216,25,4.0
sttwoo1,sttwoo1/XC793609.ogg,24.696,15,5.0
eaywag1,eaywag1/XC481360.ogg,151.944,110,4.5
graher1,graher1/XC313107.ogg,718.42,325,4.5
lblwar1,lblwar1/XC267145.ogg,22.387,15,4.0
whbwat1,whbwat1/XC764947.ogg,173.376,15,4.5
yebbab1,yebbab1/XC680927.ogg,22.256,20,5.0
comsan,comsan/XC769759.ogg,24.6,0,4.0
blrwar1,blrwar1/XC568624.ogg,915.775,760,5.0
barfly1,barfly1/XC856481.ogg,233.796,140,3.5
litegr,litegr/XC687073.ogg,51.226,5,5.0
commyn,commyn/XC506210.ogg,64.574,15,4.5
rorpar,rorpar/XC354836.ogg,38.4,10,5.0
copbar1,copbar1/XC461515.ogg,21.6,5,5.0
gargan,gargan/XC190015.ogg,14.712,0,3.0
comros,comros/XC310153.ogg,136.751,110,5.0
rorpar,rorpar/XC209714.ogg,154.776,105,3.0
categr,categr/XC838629.ogg,863.448,270,4.5
grewar3,grewar3/XC319647.ogg,40.333,5,4.0
gargan,gargan/XC803477.ogg,6.892,0,2.5
blrwar1,blrwar1/XC765804.ogg,1927.944,105,5.0
pabflo1,pabflo1/XC652770.ogg,47.464,35,4.5
woosan,woosan/XC743640.ogg,63.973,25,4.5
insbab1,insbab1/XC655448.ogg,70.243,30,4.5
commoo3,commoo3/XC719861.ogg,61.936,30,5.0
litswi1,litswi1/XC439709.ogg,64.209,40,4.0
blhori1,blhori1/XC572656.ogg,95.086,20,4.0
bkskit1,bkskit1/XC361615.ogg,98.847,90,3.0
grewar3,grewar3/XC190194.ogg,45.009,15,1.5
blrwar1,blrwar1/XC826787.ogg,4670.642,1965,5.0
wemhar1,wemhar1/XC291096.ogg,100.937,30,4.5
comsan,comsan/XC397386.ogg,30.407,5,4.0
lirplo,lirplo/XC475070.ogg,40.416,5,3.0
barswa,barswa/XC361226.ogg,122.88,105,3.0
comsan,comsan/XC581732.ogg,58.07,35,5.0
grewar3,grewar3/XC180135.ogg,174.96,10,4.5
bkskit1,bkskit1/XC361614.ogg,241.345,230,3.0
whiter2,whiter2/XC632074.ogg,100.78,50,3.5
graher1,graher1/XC601949.ogg,35.474,0,5.0
graher1,graher1/XC819669.ogg,13.479,5,5.0
eucdov,eucdov/XC692263.ogg,13.128,10,3.5
bkwsti,bkwsti/XC749446.ogg,85.728,70,5.0
blrwar1,blrwar1/XC134920.ogg,208.17,35,4.0
rewlap1,rewlap1/XC253199.ogg,22.44,0,4.0
eurbla2,eurbla2/XC520393.ogg,77.087,10,0.0
whrmun,whrmun/XC282909.ogg,69.042,35,3.5
blrwar1,blrwar1/XC420666.ogg,99.936,60,4.5
categr,categr/XC514784.ogg,84.689,80,0.0
blrwar1,blrwar1/XC661059.ogg,841.104,595,4.0
grnwar1,grnwar1/XC296447.ogg,56.4,20,3.0
litegr,litegr/XC333877.ogg,18.939,15,4.0
litgre1,litgre1/XC586345.ogg,154.07,75,3.0
grnsan,grnsan/XC854517.ogg,288.404,20,4.0
blrwar1,blrwar1/XC183835.ogg,124.056,10,4.0
blrwar1,blrwar1/XC345787.ogg,575.472,575,5.0
comsan,comsan/XC659279.ogg,130.992,70,4.5
commyn,commyn/XC812210.ogg,80.976,75,5.0
eurcoo,eurcoo/XC682244.ogg,24.764,0,3.0
grnsan,grnsan/XC488390.ogg,96.0,15,4.5
commyn,commyn/XC585480.ogg,2124.624,1070,4.5
comsan,comsan/XC27065.ogg,62.145,25,5.0
brnhao1,brnhao1/XC371936.ogg,92.736,45,4.0
grnwar1,grnwar1/XC441657.ogg,34.377,5,4.0
zitcis1,zitcis1/XC776863.ogg,11.544,0,4.0
grywag,grywag/XC677029.ogg,27.036,0,3.5
purher1,purher1/XC747303.ogg,42.84,0,5.0
forwag1,forwag1/XC737331.ogg,38.616,5,3.5
houcro1,houcro1/XC357593.ogg,73.456,35,4.5
eurcoo,eurcoo/XC703142.ogg,24.576,10,3.0
lirplo,lirplo/XC364693.ogg,29.048,15,5.0
houspa,houspa/XC326674.ogg,871.34,500,2.5
nutman,nutman/XC789688.ogg,45.375,0,4.0
barswa,barswa/XC361808.ogg,82.26,5,4.0
sbeowl1,sbeowl1/XC777391.ogg,5.407,5,5.0
barswa,barswa/XC664979.ogg,40.2,0,3.5
indrol2,indrol2/XC345158.ogg,100.44,75,0.0
comros,comros/XC475684.ogg,42.408,20,3.5
eucdov,eucdov/XC481132.ogg,125.701,45,5.0
whrmun,whrmun/XC711560.ogg,76.512,70,5.0
goflea1,goflea1/XC684244.ogg,49.763,40,4.5
indrob1,indrob1/XC576918.ogg,62.354,10,5.0
comkin1,comkin1/XC511665.ogg,24.072,10,5.0
grewar3,grewar3/XC568121.ogg,80.065,30,3.5
blrwar1,blrwar1/XC826790.ogg,1607.758,1580,4.0
blrwar1,blrwar1/XC826779.ogg,889.678,530,5.0
inbrob1,inbrob1/XC133310.ogg,121.757,0,4.5
labcro1,labcro1/XC116709.ogg,73.378,10,5.0
woosan,woosan/XC717013.ogg,133.276,10,5.0
bcnher,bcnher/XC808257.ogg,42.278,15,3.0
blrwar1,blrwar1/XC825876.ogg,1706.788,350,3.5
eaywag1,eaywag1/XC765496.ogg,32.448,15,4.0
comgre,comgre/XC774716.ogg,20.636,10,4.0
blakit1,blakit1/XC337367.ogg,30.458,20,3.5
bkwsti,bkwsti/XC310427.ogg,629.002,210,4.0
comgre,comgre/XC674487.ogg,70.844,35,4.5
grewar3,grewar3/XC494912.ogg,68.388,20,5.0
shikra1,shikra1/XC580084.ogg,33.071,30,3.5
categr,categr/XC838629.ogg,863.448,820,4.5
barswa,barswa/XC644922.ogg,38.784,10,4.5
grewar3,grewar3/XC560117.ogg,287.216,235,5.0
brodro1,brodro1/XC73058.ogg,52.402,20,3.0
grtdro1,grtdro1/XC362757.ogg,67.709,45,4.0
blakit1,blakit1/XC640160.ogg,97.88,60,3.5
blakit1,blakit1/XC740480.ogg,433.006,345,4.5
